date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:48:14	30574/30574	---M--	200	added ('OK')	image/jpeg	etag:%22c914ccb8d9abd41:0%22	http://gorakhpurpublicschool.com/images/sp1.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/images/sp1.jpg	(from http://gorakhpurpublicschool.com/Aboutus.aspx)
11:48:14	21365/21365	---M--	200	added ('OK')	image/jpeg	etag:%22a912e9b8d9abd41:0%22	http://gorakhpurpublicschool.com/images/sp2.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/images/sp2.jpg	(from http://gorakhpurpublicschool.com/Aboutus.aspx)
11:48:16	4490/4490	---M--	200	added ('OK')	image/jpeg	etag:%22d6a6ba4d47e8d31:0%22	http://gorakhpurpublicschool.com/faculty/2.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/2.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:17	4209/4209	---M--	200	added ('OK')	image/jpeg	etag:%2273f4335147e8d31:0%22	http://gorakhpurpublicschool.com/faculty/4.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/4.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:17	95992/95992	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	C:/My%20Web%20Sites/nha/ajax.googleapis.com/ajax/libs/jquery/1.11.3/jquery.min.js	(from http://gorakhpurpublicschool.com/)
11:48:17	2640/2640	---M--	200	added ('OK')	image/jpeg	etag:%229c85a0fde8e2d41:0%22	http://gorakhpurpublicschool.com/faculty/19n-9.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-9.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:18	2399/2399	---M--	200	added ('OK')	image/jpeg	etag:%22e972f591e9e2d41:0%22	http://gorakhpurpublicschool.com/faculty/8.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/8.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:18	30050/30050	---M--	200	added ('OK')	image/jpeg	etag:%22555f7fb9d9abd41:0%22	http://gorakhpurpublicschool.com/images/sp4.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/images/sp4.jpg	(from http://gorakhpurpublicschool.com/Aboutus.aspx)
11:48:18	2867/2867	---M--	200	added ('OK')	image/jpeg	etag:%2290ff60e9e2d41:0%22	http://gorakhpurpublicschool.com/faculty/19n-1.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-1.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:19	2887/2887	---M--	200	added ('OK')	image/jpeg	etag:%22d83738ffe8e2d41:0%22	http://gorakhpurpublicschool.com/faculty/19n-8.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-8.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:19	4556/4556	---M--	200	added ('OK')	image/jpeg	etag:%22e587724b47e8d31:0%22	http://gorakhpurpublicschool.com/faculty/16.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/16.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:19	4830/4830	---M--	200	added ('OK')	image/jpeg	etag:%22b721ae4b47e8d31:0%22	http://gorakhpurpublicschool.com/faculty/17.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/17.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:19	2406/2406	---M--	200	added ('OK')	image/jpeg	etag:%22e4e848ffe8e2d41:0%22	http://gorakhpurpublicschool.com/faculty/19n-4.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-4.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:20	5625/5625	---M--	200	added ('OK')	image/jpeg	etag:%22b88b05347e8d31:0%22	http://gorakhpurpublicschool.com/faculty/53.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/53.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:20	4823/4823	---M--	200	added ('OK')	image/jpeg	etag:%224f19e4e47e8d31:0%22	http://gorakhpurpublicschool.com/faculty/21.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/21.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:21	5074/5074	---M--	200	added ('OK')	image/jpeg	etag:%2297671c4e47e8d31:0%22	http://gorakhpurpublicschool.com/faculty/22.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/22.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:21	4041/4041	---M--	200	added ('OK')	image/jpeg	etag:%227644bb5747e8d31:0%22	http://gorakhpurpublicschool.com/faculty/dss4.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/dss4.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:22	15717/15717	---M--	200	added ('OK')	image/jpeg	etag:%22532d55847e8d31:0%22	http://gorakhpurpublicschool.com/faculty/dsss4.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/dsss4.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:23	2441/2441	---M--	200	added ('OK')	image/jpeg	etag:%22257025fce8e2d41:0%22	http://gorakhpurpublicschool.com/faculty/19n-14.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-14.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:23	2230/2230	---M--	200	added ('OK')	image/jpeg	etag:%22f751fb4b6ead41:0%22	http://gorakhpurpublicschool.com/faculty/19n-19.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-19.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:24	4292/4292	---M--	200	added ('OK')	image/jpeg	etag:%229c9e744e47e8d31:0%22	http://gorakhpurpublicschool.com/faculty/24.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/24.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:25	4598/4598	---M--	200	added ('OK')	image/jpeg	etag:%223825bc4e47e8d31:0%22	http://gorakhpurpublicschool.com/faculty/25.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/25.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:26	2942/2942	---M--	200	added ('OK')	image/jpeg	etag:%22ac2d6bfee8e2d41:0%22	http://gorakhpurpublicschool.com/faculty/19n-5.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-5.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:27	2471/2471	---M--	200	added ('OK')	image/jpeg	etag:%22d19d1fce8e2d41:0%22	http://gorakhpurpublicschool.com/faculty/19n-11.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-11.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:28	3226/3226	---M--	200	added ('OK')	image/jpeg	etag:%22a3586ffce8e2d41:0%22	http://gorakhpurpublicschool.com/faculty/19n-13.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-13.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:30	8684/8684	---M--	200	added ('OK')	image/jpeg	etag:%225cc57834c6d51:0%22	http://gorakhpurpublicschool.com/faculty/19n-21.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-21.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:30	2785/2785	---M--	200	added ('OK')	image/jpeg	etag:%2222dc4efbe8e2d41:0%22	http://gorakhpurpublicschool.com/faculty/19n-15.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-15.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:31	4211/4211	---M--	200	added ('OK')	image/jpeg	etag:%224a76325047e8d31:0%22	http://gorakhpurpublicschool.com/faculty/34.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/34.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:38	109708/109708	---M--	200	added ('OK')	image/jpeg	etag:%22c3f90c5bf3ed41:0%22	http://gorakhpurpublicschool.com/faculty/Ms.%20Arpita%20Tiwari.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/Ms.%20Arpita%20Tiwari.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:39	6679/6679	---M--	200	added ('OK')	image/jpeg	etag:%22a861ca824c6d51:0%22	http://gorakhpurpublicschool.com/faculty/19n-20.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-20.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:40	4045/4045	---M--	200	added ('OK')	image/jpeg	etag:%22b7bfbc5047e8d31:0%22	http://gorakhpurpublicschool.com/faculty/37.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/37.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:41	2149/2149	---M--	200	added ('OK')	image/jpeg	etag:%22332f3d6b6ead41:0%22	http://gorakhpurpublicschool.com/faculty/19n-18.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/19n-18.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:42	4617/4617	---M--	200	added ('OK')	image/jpeg	etag:%2214dabb5147e8d31:0%22	http://gorakhpurpublicschool.com/faculty/42.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/42.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:44	4463/4463	---M--	200	added ('OK')	image/jpeg	etag:%221f5ccb5547e8d31:0%22	http://gorakhpurpublicschool.com/faculty/9.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/9.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:44	81394/81394	---M--	200	added ('OK')	image/jpeg	etag:%221292426c03ed41:0%22	http://gorakhpurpublicschool.com/faculty/Mr.%20Amarendra%20Rai.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/Mr.%20Amarendra%20Rai.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:45	4233/4233	---M--	200	added ('OK')	image/jpeg	etag:%221640c94a47e8d31:0%22	http://gorakhpurpublicschool.com/faculty/11.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/11.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:45	4183/4183	---M--	200	added ('OK')	image/jpeg	etag:%225951fb4a47e8d31:0%22	http://gorakhpurpublicschool.com/faculty/12.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/12.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
11:48:45	2683/2683	---M--	200	added ('OK')	image/jpeg	etag:%22f51c3558e9e2d41:0%22	http://gorakhpurpublicschool.com/faculty/dos5.jpg	C:/My%20Web%20Sites/nha/gorakhpurpublicschool.com/faculty/dos5.jpg	(from http://gorakhpurpublicschool.com/OurFaculty.aspx)
